Survey,Year,Quarter,Area,AphiaID,Species,LngtClass,Herring CPUE
BITS,2013,1,25,126417,Clupea harengus,270,2.728411
BITS,2013,1,25,126417,Clupea harengus,275,10.782659
BITS,2013,1,25,126417,Clupea harengus,280,0.875578
BITS,2013,1,25,126417,Clupea harengus,285,0.087587
BITS,2013,1,25,126417,Clupea harengus,290,1.589665
BITS,2013,1,25,126417,Clupea harengus,295,0.087587
BITS,2013,1,25,126417,Clupea harengus,300,0.311843
BITS,2013,1,25,126417,Clupea harengus,305,0.205636
BITS,2013,1,25,126417,Clupea harengus,315,0.043793
BITS,2013,1,25,126417,Clupea harengus,345,0.043793
BITS,2013,1,26,126417,Clupea harengus,0,0
BITS,2013,1,26,126417,Clupea harengus,80,0.617183
BITS,2013,1,26,126417,Clupea harengus,85,0.092124
BITS,2013,1,26,126417,Clupea harengus,90,1.316646
BITS,2013,1,26,126417,Clupea harengus,95,14.268032
BITS,2013,1,26,126417,Clupea harengus,100,32.168103
BITS,2013,1,26,126417,Clupea harengus,105,44.834937
BITS,2013,1,26,126417,Clupea harengus,110,128.746794
BITS,2013,1,26,126417,Clupea harengus,115,134.115846
BITS,2013,1,26,126417,Clupea harengus,120,169.686815
BITS,2013,1,26,126417,Clupea harengus,125,115.829263
BITS,2013,1,26,126417,Clupea harengus,130,139.294099
BITS,2013,1,26,126417,Clupea harengus,135,120.518105
BITS,2013,1,26,126417,Clupea harengus,140,120.316094
BITS,2013,1,26,126417,Clupea harengus,145,111.629488
BITS,2013,1,26,126417,Clupea harengus,150,64.140412
BITS,2013,1,26,126417,Clupea harengus,155,66.972929
BITS,2013,1,26,126417,Clupea harengus,160,84.317797
BITS,2013,1,26,126417,Clupea harengus,165,82.142749
BITS,2013,1,26,126417,Clupea harengus,170,132.813665
BITS,2013,1,26,126417,Clupea harengus,175,192.347743
BITS,2013,1,26,126417,Clupea harengus,180,186.931473
BITS,2013,1,26,126417,Clupea harengus,185,256.359558
BITS,2013,1,26,126417,Clupea harengus,190,311.215265
BITS,2013,1,26,126417,Clupea harengus,195,374.365717
BITS,2013,1,26,126417,Clupea harengus,200,402.264542
BITS,2013,1,26,126417,Clupea harengus,205,454.165622
BITS,2013,1,26,126417,Clupea harengus,210,393.072632
BITS,2013,1,26,126417,Clupea harengus,215,326.192883
BITS,2013,1,26,126417,Clupea harengus,220,301.931141
BITS,2013,1,26,126417,Clupea harengus,225,181.968219
BITS,2013,1,26,126417,Clupea harengus,230,98.979373
BITS,2013,1,26,126417,Clupea harengus,235,68.741991
BITS,2013,1,26,126417,Clupea harengus,240,52.884609
BITS,2013,1,26,126417,Clupea harengus,245,28.754459
BITS,2013,1,26,126417,Clupea harengus,250,17.019173
BITS,2013,1,26,126417,Clupea harengus,255,10.80908
BITS,2013,1,26,126417,Clupea harengus,260,11.598587
BITS,2013,1,26,126417,Clupea harengus,265,5.450315
BITS,2013,1,26,126417,Clupea harengus,270,7.112529
BITS,2013,1,26,126417,Clupea harengus,275,2.888345
BITS,2013,1,26,126417,Clupea harengus,280,1.752718
BITS,2013,1,26,126417,Clupea harengus,285,1.731594
BITS,2013,1,26,126417,Clupea harengus,295,2.035781
BITS,2013,1,26,126417,Clupea harengus,300,0.046062
BITS,2013,1,26,126417,Clupea harengus,310,0.88169
BITS,2013,1,26,126417,Clupea harengus,325,0.156793
BITS,2013,1,27,126417,Clupea harengus,0,0
BITS,2013,1,27,126417,Clupea harengus,80,59.350004
BITS,2013,1,27,126417,Clupea harengus,85,368.571073
BITS,2013,1,27,126417,Clupea harengus,90,692.059788
BITS,2013,1,27,126417,Clupea harengus,95,1278.382311
BITS,2013,1,27,126417,Clupea harengus,100,1975.574622
BITS,2013,1,27,126417,Clupea harengus,105,1836.478979
BITS,2013,1,27,126417,Clupea harengus,110,485.073247
BITS,2013,1,27,126417,Clupea harengus,115,109.275807
BITS,2013,1,27,126417,Clupea harengus,120,254.338432
BITS,2013,1,27,126417,Clupea harengus,125,794.690461
BITS,2013,1,27,126417,Clupea harengus,130,1256.35814
BITS,2013,1,27,126417,Clupea harengus,135,3017.860815
BITS,2013,1,27,126417,Clupea harengus,140,6635.983903
BITS,2013,1,27,126417,Clupea harengus,145,6698.292603
BITS,2013,1,27,126417,Clupea harengus,150,4878.862702
BITS,2013,1,27,126417,Clupea harengus,155,2500.776207
BITS,2013,1,27,126417,Clupea harengus,160,1764.056738
BITS,2013,1,27,126417,Clupea harengus,165,2162.554751
BITS,2013,1,27,126417,Clupea harengus,170,1218.468356
BITS,2013,1,27,126417,Clupea harengus,175,1153.099305
BITS,2013,1,27,126417,Clupea harengus,180,1893.208495
BITS,2013,1,27,126417,Clupea harengus,185,1493.902644
BITS,2013,1,27,126417,Clupea harengus,190,1999.927339
BITS,2013,1,27,126417,Clupea harengus,195,2291.00926
BITS,2013,1,27,126417,Clupea harengus,200,2486.043903
BITS,2013,1,27,126417,Clupea harengus,205,1422.535342
BITS,2013,1,27,126417,Clupea harengus,210,1177.956483
BITS,2013,1,27,126417,Clupea harengus,215,1199.937574
BITS,2013,1,27,126417,Clupea harengus,220,454.29694
BITS,2013,1,27,126417,Clupea harengus,225,316.759723
BITS,2013,1,27,126417,Clupea harengus,230,175.535242
BITS,2013,1,27,126417,Clupea harengus,235,124.212257
BITS,2013,1,27,126417,Clupea harengus,240,41.312887
BITS,2013,1,27,126417,Clupea harengus,250,82.89937
BITS,2013,1,28,126417,Clupea harengus,0,0
BITS,2013,1,28,126417,Clupea harengus,75,0.472015
BITS,2013,1,28,126417,Clupea harengus,85,2.719708
BITS,2013,1,28,126417,Clupea harengus,90,33.183325
BITS,2013,1,28,126417,Clupea harengus,95,99.959982
BITS,2013,1,28,126417,Clupea harengus,100,180.248528
BITS,2013,1,28,126417,Clupea harengus,105,137.5754
BITS,2013,1,28,126417,Clupea harengus,110,179.786231
BITS,2013,1,28,126417,Clupea harengus,115,121.168136
BITS,2013,1,28,126417,Clupea harengus,120,75.67848
BITS,2013,1,28,126417,Clupea harengus,125,27.24585
BITS,2013,1,28,126417,Clupea harengus,130,20.377793
BITS,2013,1,28,126417,Clupea harengus,135,108.50061
BITS,2013,1,28,126417,Clupea harengus,140,283.610689
BITS,2013,1,28,126417,Clupea harengus,145,528.434248
BITS,2013,1,28,126417,Clupea harengus,150,888.487119
BITS,2013,1,28,126417,Clupea harengus,155,1042.795727
BITS,2013,1,28,126417,Clupea harengus,160,1163.587632
BITS,2013,1,28,126417,Clupea harengus,165,1262.660381
BITS,2013,1,28,126417,Clupea harengus,170,1439.466298
BITS,2013,1,28,126417,Clupea harengus,175,1746.415326
BITS,2013,1,28,126417,Clupea harengus,180,1336.936678
BITS,2013,1,28,126417,Clupea harengus,185,1673.201142
BITS,2013,1,28,126417,Clupea harengus,190,1756.312233
BITS,2013,1,28,126417,Clupea harengus,195,1625.114877
BITS,2013,1,28,126417,Clupea harengus,200,1199.73718
BITS,2013,1,28,126417,Clupea harengus,205,684.978077
BITS,2013,1,28,126417,Clupea harengus,210,540.990627
BITS,2013,1,28,126417,Clupea harengus,215,277.352299
BITS,2013,1,28,126417,Clupea harengus,220,129.254516
BITS,2013,1,28,126417,Clupea harengus,225,88.949256
BITS,2013,1,28,126417,Clupea harengus,230,26.387285
BITS,2013,1,28,126417,Clupea harengus,235,22.795866
BITS,2013,1,28,126417,Clupea harengus,240,7.777018
BITS,2013,1,28,126417,Clupea harengus,245,14.179605
BITS,2013,1,28,126417,Clupea harengus,320,0.174073
BITS,2013,4,21,126417,Clupea harengus,0,0
BITS,2013,4,21,126417,Clupea harengus,75,0.44816
BITS,2013,4,21,126417,Clupea harengus,90,2.564706
BITS,2013,4,21,126417,Clupea harengus,95,1.267693
BITS,2013,4,21,126417,Clupea harengus,100,10.016591
BITS,2013,4,21,126417,Clupea harengus,110,7.645253
BITS,2013,4,21,126417,Clupea harengus,115,7.249701
BITS,2013,4,21,126417,Clupea harengus,120,26.914533
BITS,2013,4,21,126417,Clupea harengus,125,87.580724
BITS,2013,4,21,126417,Clupea harengus,130,135.898199
BITS,2013,4,21,126417,Clupea harengus,135,152.869281
BITS,2013,4,21,126417,Clupea harengus,140,116.839889
BITS,2013,4,21,126417,Clupea harengus,145,111.379886
BITS,2013,4,21,126417,Clupea harengus,150,100.897989
BITS,2013,4,21,126417,Clupea harengus,155,60.526607
BITS,2013,4,21,126417,Clupea harengus,160,135.695047
BITS,2013,4,21,126417,Clupea harengus,165,114.265926
BITS,2013,4,21,126417,Clupea harengus,170,100.749791
BITS,2013,4,21,126417,Clupea harengus,175,63.843312
BITS,2013,4,21,126417,Clupea harengus,180,18.628898
BITS,2013,4,21,126417,Clupea harengus,185,39.175477
BITS,2013,4,21,126417,Clupea harengus,190,36.807631
BITS,2013,4,21,126417,Clupea harengus,195,24.858779
BITS,2013,4,21,126417,Clupea harengus,200,22.555477
BITS,2013,4,21,126417,Clupea harengus,205,15.669816
BITS,2013,4,21,126417,Clupea harengus,210,27.298689
BITS,2013,4,21,126417,Clupea harengus,215,36.277257
BITS,2013,4,21,126417,Clupea harengus,220,29.998821
BITS,2013,4,21,126417,Clupea harengus,225,18.029719
BITS,2013,4,21,126417,Clupea harengus,230,0.698069
BITS,2013,4,21,126417,Clupea harengus,235,0.581491
BITS,2013,4,21,126417,Clupea harengus,240,7.465151
BITS,2013,4,21,126417,Clupea harengus,245,0.232457
BITS,2013,4,21,126417,Clupea harengus,250,2.055811
BITS,2013,4,21,126417,Clupea harengus,255,0.226432
BITS,2013,4,21,126417,Clupea harengus,260,0.797194
BITS,2013,4,21,126417,Clupea harengus,265,0.116577
BITS,2013,4,21,126417,Clupea harengus,285,0.609414
BITS,2013,4,22,126417,Clupea harengus,0,0
BITS,2013,4,22,126417,Clupea harengus,55,0.525474
BITS,2013,4,22,126417,Clupea harengus,65,0.525474
BITS,2013,4,22,126417,Clupea harengus,70,1.050949
BITS,2013,4,22,126417,Clupea harengus,75,0.802294
BITS,2013,4,22,126417,Clupea harengus,80,0.57168
BITS,2013,4,22,126417,Clupea harengus,85,0.046205
BITS,2013,4,22,126417,Clupea harengus,90,2.198321
BITS,2013,4,22,126417,Clupea harengus,95,14.714757
BITS,2013,4,22,126417,Clupea harengus,100,14.389491
BITS,2013,4,22,126417,Clupea harengus,105,66.238005
BITS,2013,4,22,126417,Clupea harengus,110,92.190369
BITS,2013,4,22,126417,Clupea harengus,115,170.88017
BITS,2013,4,22,126417,Clupea harengus,120,161.684175
BITS,2013,4,22,126417,Clupea harengus,125,172.14307
BITS,2013,4,22,126417,Clupea harengus,130,183.98152
BITS,2013,4,22,126417,Clupea harengus,135,170.059608
BITS,2013,4,22,126417,Clupea harengus,140,164.405799
BITS,2013,4,22,126417,Clupea harengus,145,98.995769
BITS,2013,4,22,126417,Clupea harengus,150,59.535462
BITS,2013,4,22,126417,Clupea harengus,155,42.280924
BITS,2013,4,22,126417,Clupea harengus,160,13.164339
BITS,2013,4,22,126417,Clupea harengus,165,10.498305
BITS,2013,4,22,126417,Clupea harengus,170,12.544433
BITS,2013,4,22,126417,Clupea harengus,175,16.787882
BITS,2013,4,22,126417,Clupea harengus,180,12.439051
BITS,2013,4,22,126417,Clupea harengus,185,10.215712
BITS,2013,4,22,126417,Clupea harengus,190,4.900578
BITS,2013,4,22,126417,Clupea harengus,195,4.850767
BITS,2013,4,22,126417,Clupea harengus,200,3.089684
BITS,2013,4,22,126417,Clupea harengus,205,1.328601
BITS,2013,4,22,126417,Clupea harengus,210,2.548887
BITS,2013,4,22,126417,Clupea harengus,215,0.664092
BITS,2013,4,22,126417,Clupea harengus,220,0.046205
BITS,2013,4,22,126417,Clupea harengus,225,1.143361
BITS,2013,4,22,126417,Clupea harengus,235,0.046205
BITS,2013,4,23,126417,Clupea harengus,100,10.51966
BITS,2013,4,23,126417,Clupea harengus,105,24.626379
BITS,2013,4,23,126417,Clupea harengus,110,52.839817
BITS,2013,4,23,126417,Clupea harengus,115,17.015429
BITS,2013,4,23,126417,Clupea harengus,120,12.313189
BITS,2013,4,23,126417,Clupea harengus,125,4.702239
BITS,2013,4,23,126417,Clupea harengus,130,2.90871
BITS,2013,4,23,126417,Clupea harengus,165,2.90871
BITS,2013,4,23,126417,Clupea harengus,175,7.610949
BITS,2013,4,23,126417,Clupea harengus,180,8.72613
BITS,2013,4,23,126417,Clupea harengus,185,23.269681
BITS,2013,4,23,126417,Clupea harengus,190,11.63484
BITS,2013,4,23,126417,Clupea harengus,195,8.72613
BITS,2013,4,23,126417,Clupea harengus,200,22.1545
BITS,2013,4,23,126417,Clupea harengus,205,14.54355
BITS,2013,4,23,126417,Clupea harengus,210,42.515471
BITS,2013,4,23,126417,Clupea harengus,215,23.94803
BITS,2013,4,23,126417,Clupea harengus,220,29.087101
BITS,2013,4,23,126417,Clupea harengus,225,11.63484
BITS,2013,4,23,126417,Clupea harengus,230,11.63484
BITS,2013,4,23,126417,Clupea harengus,235,2.90871
BITS,2013,4,23,126417,Clupea harengus,240,8.72613
BITS,2013,4,23,126417,Clupea harengus,245,11.63484
BITS,2013,4,23,126417,Clupea harengus,250,2.90871
BITS,2013,4,23,126417,Clupea harengus,255,2.90871
BITS,2013,4,23,126417,Clupea harengus,260,2.90871
BITS,2013,4,23,126417,Clupea harengus,265,2.90871
BITS,2013,4,23,126417,Clupea harengus,270,8.72613
BITS,2013,4,23,126417,Clupea harengus,275,5.81742
BITS,2013,4,23,126417,Clupea harengus,290,2.90871
BITS,2013,4,24,126417,Clupea harengus,70,0.192977
BITS,2013,4,24,126417,Clupea harengus,75,0.24743
BITS,2013,4,24,126417,Clupea harengus,80,1.295194
BITS,2013,4,24,126417,Clupea harengus,85,4.174126
BITS,2013,4,24,126417,Clupea harengus,90,15.445248
BITS,2013,4,24,126417,Clupea harengus,95,70.222673
BITS,2013,4,24,126417,Clupea harengus,100,50.761927
BITS,2013,4,24,126417,Clupea harengus,105,47.879761
BITS,2013,4,24,126417,Clupea harengus,110,24.802878
BITS,2013,4,24,126417,Clupea harengus,115,18.547256
BITS,2013,4,24,126417,Clupea harengus,120,9.459327
BITS,2013,4,24,126417,Clupea harengus,125,13.337141
BITS,2013,4,24,126417,Clupea harengus,130,18.257866
BITS,2013,4,24,126417,Clupea harengus,135,31.630776
BITS,2013,4,24,126417,Clupea harengus,140,53.422379
BITS,2013,4,24,126417,Clupea harengus,145,60.001098
BITS,2013,4,24,126417,Clupea harengus,150,19.599383
BITS,2013,4,24,126417,Clupea harengus,155,7.485924
BITS,2013,4,24,126417,Clupea harengus,160,3.33032
BITS,2013,4,24,126417,Clupea harengus,165,11.521617
BITS,2013,4,24,126417,Clupea harengus,170,25.641165
BITS,2013,4,24,126417,Clupea harengus,175,37.470588
BITS,2013,4,24,126417,Clupea harengus,180,20.980936
BITS,2013,4,24,126417,Clupea harengus,185,19.831226
BITS,2013,4,24,126417,Clupea harengus,190,13.276626
BITS,2013,4,24,126417,Clupea harengus,195,8.70523
BITS,2013,4,24,126417,Clupea harengus,200,4.333626
BITS,2013,4,24,126417,Clupea harengus,205,6.569433
BITS,2013,4,24,126417,Clupea harengus,210,3.04358
BITS,2013,4,24,126417,Clupea harengus,215,4.976153
BITS,2013,4,24,126417,Clupea harengus,220,2.238512
BITS,2013,4,24,126417,Clupea harengus,225,1.985254
BITS,2013,4,24,126417,Clupea harengus,230,1.043416
BITS,2013,4,24,126417,Clupea harengus,235,1.181838
BITS,2013,4,24,126417,Clupea harengus,240,0.526871
BITS,2013,4,24,126417,Clupea harengus,245,0.443167
BITS,2013,4,24,126417,Clupea harengus,250,0.485678
BITS,2013,4,24,126417,Clupea harengus,255,0.279809
BITS,2013,4,24,126417,Clupea harengus,260,0.139771
BITS,2013,4,24,126417,Clupea harengus,265,0.597447
BITS,2013,4,24,126417,Clupea harengus,270,0.251642
BITS,2013,4,24,126417,Clupea harengus,275,0.250292
BITS,2013,4,24,126417,Clupea harengus,280,0.11052
BITS,2013,4,24,126417,Clupea harengus,285,0.11187
BITS,2013,4,24,126417,Clupea harengus,290,0.11187
BITS,2013,4,24,126417,Clupea harengus,295,0.083969
BITS,2013,4,24,126417,Clupea harengus,300,0.027901
BITS,2013,4,24,126417,Clupea harengus,305,0.027901
BITS,2013,4,24,126417,Clupea harengus,310,0.027901
BITS,2013,4,24,126417,Clupea harengus,320,0.027901
BITS,2013,4,25,126417,Clupea harengus,0,0
BITS,2013,4,25,126417,Clupea harengus,100,0.918666
BITS,2013,4,25,126417,Clupea harengus,105,16.714848
BITS,2013,4,25,126417,Clupea harengus,110,75.502051
BITS,2013,4,25,126417,Clupea harengus,115,130.6083
BITS,2013,4,25,126417,Clupea harengus,120,176.158283
BITS,2013,4,25,126417,Clupea harengus,125,170.601518
BITS,2013,4,25,126417,Clupea harengus,130,92.328259
BITS,2013,4,25,126417,Clupea harengus,135,59.745669
BITS,2013,4,25,126417,Clupea harengus,140,39.752537
BITS,2013,4,25,126417,Clupea harengus,145,24.388011
BITS,2013,4,25,126417,Clupea harengus,150,37.64274
BITS,2013,4,25,126417,Clupea harengus,155,24.208682
BITS,2013,4,25,126417,Clupea harengus,160,92.929749
BITS,2013,4,25,126417,Clupea harengus,165,88.527124
BITS,2013,4,25,126417,Clupea harengus,170,245.481406
BITS,2013,4,25,126417,Clupea harengus,175,261.202858
BITS,2013,4,25,126417,Clupea harengus,180,350.198691
BITS,2013,4,25,126417,Clupea harengus,185,470.753613
BITS,2013,4,25,126417,Clupea harengus,190,566.984661
BITS,2013,4,25,126417,Clupea harengus,195,638.875309
BITS,2013,4,25,126417,Clupea harengus,200,849.26715
BITS,2013,4,25,126417,Clupea harengus,205,728.09108
BITS,2013,4,25,126417,Clupea harengus,210,710.51817
BITS,2013,4,25,126417,Clupea harengus,215,590.813685
BITS,2013,4,25,126417,Clupea harengus,220,430.372867
BITS,2013,4,25,126417,Clupea harengus,225,326.864263
BITS,2013,4,25,126417,Clupea harengus,230,207.351788
BITS,2013,4,25,126417,Clupea harengus,235,151.390362
BITS,2013,4,25,126417,Clupea harengus,240,84.002897
BITS,2013,4,25,126417,Clupea harengus,245,59.240014
BITS,2013,4,25,126417,Clupea harengus,250,30.665677
BITS,2013,4,25,126417,Clupea harengus,255,18.817957
BITS,2013,4,25,126417,Clupea harengus,260,4.047522
BITS,2013,4,25,126417,Clupea harengus,265,8.777444
BITS,2013,4,25,126417,Clupea harengus,270,3.898709
BITS,2013,4,25,126417,Clupea harengus,275,1.353198
BITS,2013,4,25,126417,Clupea harengus,280,0.422373
BITS,2013,4,25,126417,Clupea harengus,285,0.194936
BITS,2013,4,25,126417,Clupea harengus,290,2.16559
BITS,2013,4,26,126417,Clupea harengus,0,0
BITS,2013,4,26,126417,Clupea harengus,100,0.126443
BITS,2013,4,26,126417,Clupea harengus,105,33.699496
BITS,2013,4,26,126417,Clupea harengus,110,90.538971
BITS,2013,4,26,126417,Clupea harengus,115,32.604406
BITS,2013,4,26,126417,Clupea harengus,120,1.503223
BITS,2013,4,26,126417,Clupea harengus,125,0.509612
BITS,2013,4,26,126417,Clupea harengus,130,29.737486
BITS,2013,4,26,126417,Clupea harengus,135,1.825877
BITS,2013,4,26,126417,Clupea harengus,140,0.812799
BITS,2013,4,26,126417,Clupea harengus,145,7.978111
BITS,2013,4,26,126417,Clupea harengus,150,18.474979
BITS,2013,4,26,126417,Clupea harengus,155,15.578463
BITS,2013,4,26,126417,Clupea harengus,160,41.458449
BITS,2013,4,26,126417,Clupea harengus,165,97.557045
BITS,2013,4,26,126417,Clupea harengus,170,104.432458
BITS,2013,4,26,126417,Clupea harengus,175,134.962662
BITS,2013,4,26,126417,Clupea harengus,180,236.721963
BITS,2013,4,26,126417,Clupea harengus,185,255.018644
BITS,2013,4,26,126417,Clupea harengus,190,232.214007
BITS,2013,4,26,126417,Clupea harengus,195,217.165061
BITS,2013,4,26,126417,Clupea harengus,200,170.164936
BITS,2013,4,26,126417,Clupea harengus,205,149.254626
BITS,2013,4,26,126417,Clupea harengus,210,141.820034
BITS,2013,4,26,126417,Clupea harengus,215,68.125941
BITS,2013,4,26,126417,Clupea harengus,220,46.285115
BITS,2013,4,26,126417,Clupea harengus,225,41.953754
BITS,2013,4,26,126417,Clupea harengus,230,33.618662
BITS,2013,4,26,126417,Clupea harengus,235,18.022102
BITS,2013,4,26,126417,Clupea harengus,240,8.638303
BITS,2013,4,26,126417,Clupea harengus,245,5.997459
BITS,2013,4,26,126417,Clupea harengus,250,4.007687
BITS,2013,4,26,126417,Clupea harengus,255,2.663593
BITS,2013,4,26,126417,Clupea harengus,260,1.986023
BITS,2013,4,26,126417,Clupea harengus,265,0.735315
BITS,2013,4,26,126417,Clupea harengus,270,0.101155
BITS,2013,4,26,126417,Clupea harengus,275,1.400043
BITS,2013,4,27,126417,Clupea harengus,0,0
BITS,2013,4,28,126417,Clupea harengus,0,0
BITS,2013,4,28,126417,Clupea harengus,100,1.303711
BITS,2013,4,28,126417,Clupea harengus,105,1.89458
BITS,2013,4,28,126417,Clupea harengus,110,10.430997
BITS,2013,4,28,126417,Clupea harengus,115,14.014784
BITS,2013,4,28,126417,Clupea harengus,120,2.290884
BITS,2013,4,28,126417,Clupea harengus,125,12.922071
BITS,2013,4,28,126417,Clupea harengus,130,15.528103
BITS,2013,4,28,126417,Clupea harengus,135,12.688992
BITS,2013,4,28,126417,Clupea harengus,140,51.902959
BITS,2013,4,28,126417,Clupea harengus,145,93.159445
BITS,2013,4,28,126417,Clupea harengus,150,156.433355
BITS,2013,4,28,126417,Clupea harengus,155,265.534885
BITS,2013,4,28,126417,Clupea harengus,160,517.234041
BITS,2013,4,28,126417,Clupea harengus,165,682.2934
BITS,2013,4,28,126417,Clupea harengus,170,811.191703
BITS,2013,4,28,126417,Clupea harengus,175,787.404259
BITS,2013,4,28,126417,Clupea harengus,180,908.545695
BITS,2013,4,28,126417,Clupea harengus,185,957.934207
BITS,2013,4,28,126417,Clupea harengus,190,706.152671
BITS,2013,4,28,126417,Clupea harengus,195,556.121839
BITS,2013,4,28,126417,Clupea harengus,200,470.723905
BITS,2013,4,28,126417,Clupea harengus,205,270.678468
BITS,2013,4,28,126417,Clupea harengus,210,132.164688
BITS,2013,4,28,126417,Clupea harengus,215,107.058569
BITS,2013,4,28,126417,Clupea harengus,220,28.243583
BITS,2013,4,28,126417,Clupea harengus,225,32.399487
BITS,2013,4,28,126417,Clupea harengus,230,16.036567
BITS,2013,4,28,126417,Clupea harengus,235,11.244905
BITS,2013,4,28,126417,Clupea harengus,240,1.303711
BITS,2013,4,28,126417,Clupea harengus,245,0.256911
BITS,2013,4,28,126417,Clupea harengus,250,0.658283
BITS,2013,4,28,126417,Clupea harengus,260,0.658283
BITS,2013,4,28,126417,Clupea harengus,285,1.04392
BITS,2013,4,29,126417,Clupea harengus,100,2.304375
BITS,2013,4,29,126417,Clupea harengus,125,2.562632
BITS,2013,4,29,126417,Clupea harengus,130,1.549542
BITS,2013,4,29,126417,Clupea harengus,135,0.516514
BITS,2013,4,29,126417,Clupea harengus,140,2.691877
BITS,2013,4,29,126417,Clupea harengus,145,3.834212
BITS,2013,4,29,126417,Clupea harengus,150,8.552502
BITS,2013,4,29,126417,Clupea harengus,155,2.100888
BITS,2013,4,29,126417,Clupea harengus,160,11.542279
BITS,2013,4,29,126417,Clupea harengus,165,8.686326
BITS,2013,4,29,126417,Clupea harengus,170,8.631788
BITS,2013,4,29,126417,Clupea harengus,175,4.976547
BITS,2013,4,29,126417,Clupea harengus,180,7.44981
BITS,2013,4,29,126417,Clupea harengus,185,2.175363
BITS,2013,4,29,126417,Clupea harengus,190,2.43362
BITS,2013,4,29,126417,Clupea harengus,195,1.475067
BITS,2013,4,29,126417,Clupea harengus,200,1.917106
BITS,2013,4,29,126417,Clupea harengus,210,0.258257
BITS,2013,4,29,126417,Clupea harengus,275,0.442039
BITS,2014,1,21,126417,Clupea harengus,70,2.365756
BITS,2014,1,21,126417,Clupea harengus,80,1.511804
BITS,2014,1,21,126417,Clupea harengus,85,2.981941
BITS,2014,1,21,126417,Clupea harengus,90,22.558379
BITS,2014,1,21,126417,Clupea harengus,95,46.042643
BITS,2014,1,21,126417,Clupea harengus,100,1981.590312
BITS,2014,1,21,126417,Clupea harengus,105,1655.872747
BITS,2014,1,21,126417,Clupea harengus,110,5556.908085
BITS,2014,1,21,126417,Clupea harengus,115,11716.08815
BITS,2014,1,21,126417,Clupea harengus,120,5628.256187
BITS,2014,1,21,126417,Clupea harengus,125,4598.435754
BITS,2014,1,21,126417,Clupea harengus,130,4808.312579
BITS,2014,1,21,126417,Clupea harengus,135,5929.35239
BITS,2014,1,21,126417,Clupea harengus,140,5560.581163
BITS,2014,1,21,126417,Clupea harengus,145,3717.730394
BITS,2014,1,21,126417,Clupea harengus,150,3041.752385
BITS,2014,1,21,126417,Clupea harengus,155,1852.764787
BITS,2014,1,21,126417,Clupea harengus,160,1993.517184
BITS,2014,1,21,126417,Clupea harengus,165,2380.924066
BITS,2014,1,21,126417,Clupea harengus,170,549.541667
BITS,2014,1,21,126417,Clupea harengus,175,770.927652
BITS,2014,1,21,126417,Clupea harengus,180,97.102955
BITS,2014,1,21,126417,Clupea harengus,185,3.556662
BITS,2014,1,21,126417,Clupea harengus,190,302.912716
BITS,2014,1,21,126417,Clupea harengus,195,7.022884
BITS,2014,1,21,126417,Clupea harengus,200,382.30402
BITS,2014,1,21,126417,Clupea harengus,205,10.14085
BITS,2014,1,21,126417,Clupea harengus,210,8.032411
BITS,2014,1,21,126417,Clupea harengus,215,3.474988
BITS,2014,1,21,126417,Clupea harengus,220,0.3253
BITS,2014,1,21,126417,Clupea harengus,225,7.163585
BITS,2014,1,21,126417,Clupea harengus,230,0.399436
BITS,2014,1,21,126417,Clupea harengus,235,4.415547
BITS,2014,1,21,126417,Clupea harengus,240,2.277101
BITS,2014,1,21,126417,Clupea harengus,245,3.253002
BITS,2014,1,21,126417,Clupea harengus,250,6.180704
BITS,2014,1,21,126417,Clupea harengus,255,2.602401
BITS,2014,1,21,126417,Clupea harengus,260,1.411663
BITS,2014,1,21,126417,Clupea harengus,265,0.220925
BITS,2014,1,21,126417,Clupea harengus,270,0.3253
BITS,2014,1,21,126417,Clupea harengus,275,0.761062
BITS,2014,1,21,126417,Clupea harengus,280,0.3253
BITS,2014,1,21,126417,Clupea harengus,305,0.3253
BITS,2014,1,21,126417,Clupea harengus,335,0.107502
BITS,2014,1,22,126417,Clupea harengus,0,0
BITS,2014,1,22,126417,Clupea harengus,55,0.138617
BITS,2014,1,22,126417,Clupea harengus,60,0.277651
BITS,2014,1,22,126417,Clupea harengus,75,18.189314
BITS,2014,1,22,126417,Clupea harengus,80,7.557795
BITS,2014,1,22,126417,Clupea harengus,85,14.957312
BITS,2014,1,22,126417,Clupea harengus,90,26.824712
BITS,2014,1,22,126417,Clupea harengus,95,42.333497
BITS,2014,1,22,126417,Clupea harengus,100,79.090124
BITS,2014,1,22,126417,Clupea harengus,105,149.476612
BITS,2014,1,22,126417,Clupea harengus,110,197.266461
BITS,2014,1,22,126417,Clupea harengus,115,249.002197
BITS,2014,1,22,126417,Clupea harengus,120,238.055687
BITS,2014,1,22,126417,Clupea harengus,125,293.333771
BITS,2014,1,22,126417,Clupea harengus,130,399.468595
BITS,2014,1,22,126417,Clupea harengus,135,303.842024
BITS,2014,1,22,126417,Clupea harengus,140,228.891166
BITS,2014,1,22,126417,Clupea harengus,145,79.311751
BITS,2014,1,22,126417,Clupea harengus,150,27.248013
BITS,2014,1,22,126417,Clupea harengus,155,25.934916
BITS,2014,1,22,126417,Clupea harengus,160,14.882184
BITS,2014,1,22,126417,Clupea harengus,165,11.045306
BITS,2014,1,22,126417,Clupea harengus,170,3.5713
